Unit Id,Institution name,"Type of cost,  residency, and student housing",2021,2020,2019,2018,2017
226578,McLennan Community College,       On-campus other expenses,0,0,0,0,0
226578,McLennan Community College,       Books and supplies,1320,1320,1290,1260,1260
226587,McMurry University,On-campus out-of-state,42850,43964,42273,41375,40565
226587,McMurry University,       Out-of-state  tuition and fees,29400,28830,28099,27419,26887
226587,McMurry University,       On-campus room and board,9050,8878,8820,8602,8324
226587,McMurry University,       On-campus other expenses,3200,5056,4154,4154,4154
226587,McMurry University,       Books and supplies,1200,1200,1200,1200,1200
226675,Covenant School of Nursing and Allied Health,On-campus out-of-state,,,,,
226675,Covenant School of Nursing and Allied Health,       Out-of-state  tuition and fees,,,,,
226675,Covenant School of Nursing and Allied Health,       On-campus room and board,,,,,
226675,Covenant School of Nursing and Allied Health,       On-campus other expenses,,,,,
226675,Covenant School of Nursing and Allied Health,       Books and supplies,,,,,
226806,Midland College,On-campus out-of-state,15258,14709,16003,15731,15483
226806,Midland College,       Out-of-state  tuition and fees,5880,5610,5550,5550,5490
226806,Midland College,       On-campus room and board,5400,5250,5000,4900,4900
226806,Midland College,       On-campus other expenses,2162,2120,3741,3647,3532
226806,Midland College,       Books and supplies,1816,1729,1712,1634,1561
226833,Midwestern State University,On-campus out-of-state,26304,24286,23861,23019,22096
226833,Midwestern State University,       Out-of-state  tuition and fees,11904,11746,11551,11183,10644
226833,Midwestern State University,       On-campus room and board,9780,9504,9310,8877,8534
226833,Midwestern State University,       On-campus other expenses,3820,1986,1950,1909,1868
226833,Midwestern State University,       Books and supplies,800,1050,1050,1050,1050
226879,Wade College,On-campus out-of-state,15673,14955,14515,13989,13654
226879,Wade College,       Out-of-state  tuition and fees,15673,14955,14515,13989,13654
226879,Wade College,       On-campus room and board,0,0,0,0,0
226879,Wade College,       On-campus other expenses,0,0,0,0,0
226879,Wade College,       Books and supplies,0,0,0,0,0
227146,Navarro College,On-campus out-of-state,22396,22319,21916,21304,20665
227146,Navarro College,       Out-of-state  tuition and fees,6368,6368,6222,5610,5400
227146,Navarro College,       On-campus room and board,7022,6989,6876,6876,6688
227146,Navarro College,       On-campus other expenses,7326,7290,7173,7173,6977
227146,Navarro College,       Books and supplies,1680,1672,1645,1645,1600
227182,Lone Star College System,On-campus out-of-state,8718,8550,8114,7750,5760
227182,Lone Star College System,       Out-of-state  tuition and fees,6168,6000,5564,5200,3760
227182,Lone Star College System,       On-campus room and board,0,0,0,0,0
227182,Lone Star College System,       On-campus other expenses,0,0,0,0,0
227182,Lone Star College System,       Books and supplies,2550,2550,2550,2550,2000
227216,University of North Texas,On-campus out-of-state,35396,35202,35140,34672,33908
227216,University of North Texas,       Out-of-state  tuition and fees,20906,20906,21172,20812,20504
227216,University of North Texas,       On-campus room and board,10158,9888,9610,9610,9268
227216,University of North Texas,       On-campus other expenses,3332,3408,3358,3250,3136
227216,University of North Texas,       Books and supplies,1000,1000,1000,1000,1000
227225,Northeast Texas Community College,On-campus out-of-state,21801,21429,21247,20762,20570
227225,Northeast Texas Community College,       Out-of-state  tuition and fees,6449,6449,6269,6149,6029
227225,Northeast Texas Community College,       On-campus room and board,7712,7340,7524,7340,7340
227225,Northeast Texas Community College,       On-campus other expenses,6274,6274,6121,5972,5913
227225,Northeast Texas Community College,       Books and supplies,1366,1366,1333,1301,1288
227304,Odessa College,On-campus out-of-state,13738,13603,13358,13239,13239
227304,Odessa College,       Out-of-state  tuition and fees,4401,4398,4302,4842,4842
227304,Odessa College,       On-campus room and board,5895,5895,5800,4800,4800
227304,Odessa College,       On-campus other expenses,2920,2788,2742,2294,2294
227304,Odessa College,       Books and supplies,522,522,514,1303,1303
227331,Our Lady of the Lake University,On-campus out-of-state,43468,43468,43762,43168,42181
227331,Our Lady of the Lake University,       Out-of-state  tuition and fees,29926,29926,29218,28740,28192
227331,Our Lady of the Lake University,       On-campus room and board,10242,10242,10044,9928,9489
227331,Our Lady of the Lake University,       On-campus other expenses,3300,3300,3300,3300,3300
227331,Our Lady of the Lake University,       Books and supplies,0,0,1200,1200,1200
227368,The University of Texas Rio Grande Valley,On-campus out-of-state,32170,31525,31074,30431,29995
227368,The University of Texas Rio Grande Valley,       Out-of-state  tuition and fees,19333,18733,18260,17773,17547
227368,The University of Texas Rio Grande Valley,       On-campus room and board,8194,8126,8252,8124,7986
227368,The University of Texas Rio Grande Valley,       On-campus other expenses,3403,3426,3324,3316,3252
227368,The University of Texas Rio Grande Valley,       Books and supplies,1240,1240,1238,1218,1210
227377,Texas Southmost College,On-campus out-of-state,6404,6292,6292,6942,6718
227377,Texas Southmost College,       Out-of-state  tuition and fees,4948,4948,4948,5598,5598
227377,Texas Southmost College,       On-campus room and board,0,0,0,0,0
227377,Texas Southmost College,       On-campus other expenses,0,0,0,0,0
227377,Texas Southmost College,       Books and supplies,1456,1344,1344,1344,1120
227386,Panola College,On-campus out-of-state,18746,18924,18458,17974,17711
227386,Panola College,       Out-of-state  tuition and fees,4680,4950,4560,4152,4152
227386,Panola College,       On-campus room and board,5260,5168,5092,5016,4888
227386,Panola College,       On-campus other expenses,6822,6822,6822,6822,6687
227386,Panola College,       Books and supplies,1984,1984,1984,1984,1984
227401,Paris Junior College,On-campus out-of-state,17464,17449,17302,16847,15767
227401,Paris Junior College,       Out-of-state  tuition and fees,5460,5460,5430,5400,4320
227401,Paris Junior College,       On-campus room and board,5501,5501,5340,5100,5100
227401,Paris Junior College,       On-campus other expenses,5003,4988,4988,4847,4847
227401,Paris Junior College,       Books and supplies,1500,1500,1544,1500,1500
227429,Paul Quinn College,On-campus out-of-state,23108,23942,19225,19020,18095
227429,Paul Quinn College,       Out-of-state  tuition and fees,10672,9992,9125,8920,8495
227429,Paul Quinn College,       On-campus room and board,7320,9450,6500,6500,6000
227429,Paul Quinn College,       On-campus other expenses,4116,3500,3000,3000,3000
227429,Paul Quinn College,       Books and supplies,1000,1000,600,600,600
227526,Prairie View A & M University,On-campus out-of-state,41586,40963,40276,39157,37279
227526,Prairie View A & M University,       Out-of-state  tuition and fees,26874,26398,25654,24843,23488
227526,Prairie View A & M University,       On-campus room and board,8957,8883,9075,8925,8402
227526,Prairie View A & M University,       On-campus other expenses,4375,4320,4207,4087,4087
227526,Prairie View A & M University,       Books and supplies,1380,1362,1340,1302,1302
227687,Ranger College,On-campus out-of-state,16910,15482,15396,14719,14641
227687,Ranger College,       Out-of-state  tuition and fees,7400,6010,6215,5765,5765
227687,Ranger College,       On-campus room and board,4670,4648,4431,4231,4231
227687,Ranger College,       On-campus other expenses,3210,3199,3150,3098,3045
227687,Ranger College,       Books and supplies,1630,1625,1600,1625,1600
227748,Aviation Institute of Maintenance-Houston,On-campus out-of-state,17757,17757,17657,17457,17457
227748,Aviation Institute of Maintenance-Houston,       Out-of-state  tuition and fees,16757,16757,16757,16757,16757
227748,Aviation Institute of Maintenance-Houston,       On-campus room and board,0,0,0,0,0
227748,Aviation Institute of Maintenance-Houston,       On-campus other expenses,0,0,0,0,0
227748,Aviation Institute of Maintenance-Houston,       Books and supplies,1000,1000,900,700,700
227757,Rice University,On-campus out-of-state,71745,69557,67102,65150,63158
227757,Rice University,       Out-of-state  tuition and fees,52895,51107,49112,47350,45608
227757,Rice University,       On-campus room and board,14800,14500,14140,14000,13850
227757,Rice University,       On-campus other expenses,2750,2700,2650,2600,2500
227757,Rice University,       Books and supplies,1300,1250,1200,1200,1200
227845,Saint Edward's University,On-campus out-of-state,67544,66374,63940,61670,58700
227845,Saint Edward's University,       Out-of-state  tuition and fees,49996,49076,47440,45428,43300
227845,Saint Edward's University,       On-campus room and board,13408,13328,12774,12560,11900
227845,Saint Edward's University,       On-campus other expenses,2940,2770,2526,2482,2600
227845,Saint Edward's University,       Books and supplies,1200,1200,1200,1200,900
227854,St Philip's College,On-campus out-of-state,15122,15122,15894,15321,14960
227854,St Philip's College,       Out-of-state  tuition and fees,14122,14122,14220,13830,13770
227854,St Philip's College,       On-campus room and board,0,0,0,0,0
227854,St Philip's College,       On-campus other expenses,0,0,0,0,0
227854,St Philip's College,       Books and supplies,1000,1000,1674,1491,1190
227863,University of St Thomas,On-campus out-of-state,46026,46026,45756,47646,46506
227863,University of St Thomas,       Out-of-state  tuition and fees,31560,31560,31460,33580,32660
227863,University of St Thomas,       On-campus room and board,9470,9470,9300,9070,8850
227863,University of St Thomas,       On-campus other expenses,3902,3902,3902,3902,3902
227863,University of St Thomas,       Books and supplies,1094,1094,1094,1094,1094
227881,Sam Houston State University,On-campus out-of-state,34404,33468,33454,32438,31784
227881,Sam Houston State University,       Out-of-state  tuition and fees,18752,18552,18664,18256,18022
227881,Sam Houston State University,       On-campus room and board,10406,9670,9552,9386,9178
227881,Sam Houston State University,       On-campus other expenses,3866,3866,3866,3796,3488
227881,Sam Houston State University,       Books and supplies,1380,1380,1372,1000,1096
227924,San Antonio College,On-campus out-of-state,15122,15122,15894,15321,14960
227924,San Antonio College,       Out-of-state  tuition and fees,14122,14122,14220,13830,13770
227924,San Antonio College,       On-campus room and board,0,0,0,0,0
227924,San Antonio College,       On-campus other expenses,0,0,0,0,0
227924,San Antonio College,       Books and supplies,1000,1000,1674,1491,1190
227979,San Jacinto Community College,On-campus out-of-state,6716,7968,7941,6754,6726
227979,San Jacinto Community College,       Out-of-state  tuition and fees,5040,6300,6300,5160,5160
227979,San Jacinto Community College,       On-campus room and board,0,0,0,0,0
227979,San Jacinto Community College,       On-campus other expenses,0,0,0,0,0
227979,San Jacinto Community College,       Books and supplies,1676,1668,1641,1594,1566
228042,Schreiner University,On-campus out-of-state,46181,44192,42587,40143,38727
228042,Schreiner University,       Out-of-state  tuition and fees,33927,31938,30470,27960,26900
228042,Schreiner University,       On-campus room and board,10579,10579,10442,10508,10152
228042,Schreiner University,       On-campus other expenses,1575,1575,1575,1575,1575
228042,Schreiner University,       Books and supplies,100,100,100,100,100
228149,St. Mary's University,On-campus out-of-state,50120,49100,47260,45320,43520
228149,St. Mary's University,       Out-of-state  tuition and fees,34564,33720,32140,30650,29300
228149,St. Mary's University,       On-campus room and board,11156,10980,10720,10270,9820
228149,St. Mary's University,       On-campus other expenses,3100,3100,3100,3100,3100
228149,St. Mary's University,       Books and supplies,1300,1300,1300,1300,1300
228158,South Plains College,On-campus out-of-state,13290,13294,13521,13663,12906
228158,South Plains College,       Out-of-state  tuition and fees,4276,4276,4088,3968,3848
228158,South Plains College,       On-campus room and board,4418,4418,4418,4368,4108
228158,South Plains College,       On-campus other expenses,3440,3440,3815,3698,3610
228158,South Plains College,       Books and supplies,1156,1160,1200,1629,1340
228246,Southern Methodist University,On-campus out-of-state,81074,79050,76710,74737,72408
228246,Southern Methodist University,       Out-of-state  tuition and fees,60236,58540,56560,54492,52498
228246,Southern Methodist University,       On-campus room and board,17438,17110,16750,16845,16510
228246,Southern Methodist University,       On-campus other expenses,2600,2600,2600,2600,2600
228246,Southern Methodist University,       Books and supplies,800,800,800,800,800
228316,Southwest Texas Junior College,On-campus out-of-state,17846,17846,17846,18129,16315
228316,Southwest Texas Junior College,       Out-of-state  tuition and fees,5886,5886,5886,6170,5356
228316,Southwest Texas Junior College,       On-campus room and board,4600,4600,4600,4600,3600
228316,Southwest Texas Junior College,       On-campus other expenses,5520,5520,5520,5520,5520
228316,Southwest Texas Junior College,       Books and supplies,1840,1840,1840,1839,1839
228325,Southwestern Assemblies of God University,On-campus out-of-state,32224,34582,34500,34178,34442
228325,Southwestern Assemblies of God University,       Out-of-state  tuition and fees,17404,19834,19834,19582,19994
228325,Southwestern Assemblies of God University,       On-campus room and board,7582,7582,7500,7500,7352
228325,Southwestern Assemblies of God University,       On-campus other expenses,5900,5842,5842,5786,5786
228325,Southwestern Assemblies of God University,       Books and supplies,1338,1324,1324,1310,1310
228343,Southwestern University,On-campus out-of-state,61720,59580,57870,55970,54330
228343,Southwestern University,       Out-of-state  tuition and fees,47000,45120,43560,42000,40560
228343,Southwestern University,       On-campus room and board,12000,11760,11640,11340,11170
228343,Southwestern University,       On-campus other expenses,1420,1400,1370,1330,1300
228343,Southwestern University,       Books and supplies,1300,1300,1300,1300,1300
228431,Stephen F Austin State University,On-campus out-of-state,36134,36134,32860,32116,31236
228431,Stephen F Austin State University,       Out-of-state  tuition and fees,21616,21616,18972,18276,17676
228431,Stephen F Austin State University,       On-campus room and board,9642,9642,9012,8964,8868
228431,Stephen F Austin State University,       On-campus other expenses,3674,3674,3674,3674,3490
228431,Stephen F Austin State University,       Books and supplies,1202,1202,1202,1202,1202
228459,Texas State University,On-campus out-of-state,37699,37387,35607,34750,34245
228459,Texas State University,       Out-of-state  tuition and fees,22559,22307,22397,21900,21605
228459,Texas State University,       On-campus room and board,10930,10880,9940,9660,9490
228459,Texas State University,       On-campus other expenses,3450,3440,2470,2410,2380
228459,Texas State University,       Books and supplies,760,760,800,780,770
228468,Southwestern Adventist University,On-campus out-of-state,35708,34834,33798,33669,32732
228468,Southwestern Adventist University,       Out-of-state  tuition and fees,23508,22836,22188,21564,20732
228468,Southwestern Adventist University,       On-campus room and board,8100,7900,7800,7600,7500
228468,Southwestern Adventist University,       On-campus other expenses,2900,2898,2610,2955,2950
228468,Southwestern Adventist University,       Books and supplies,1200,1200,1200,1550,1550
228486,Southwestern Christian College,On-campus out-of-state,17196,16970,16969,16969,16186
228486,Southwestern Christian College,       Out-of-state  tuition and fees,8368,8132,8131,8131,8136
228486,Southwestern Christian College,       On-campus room and board,6260,6270,6270,6270,5600
228486,Southwestern Christian College,       On-campus other expenses,1400,1400,1400,1400,1400
228486,Southwestern Christian College,       Books and supplies,1168,1168,1168,1168,1050
228501,Sul Ross State University,On-campus out-of-state,36410,36199,31230,30426,34732
228501,Sul Ross State University,       Out-of-state  tuition and fees,21244,21047,17140,16776,20522
228501,Sul Ross State University,       On-campus room and board,8724,8724,8682,8242,8802
228501,Sul Ross State University,       On-campus other expenses,5172,5186,4042,4042,4042
228501,Sul Ross State University,       Books and supplies,1270,1242,1366,1366,1366
228529,Tarleton State University,On-campus out-of-state,32078,31021,32500,31755,30131
228529,Tarleton State University,       Out-of-state  tuition and fees,17582,17448,17621,17252,17111
228529,Tarleton State University,       On-campus room and board,10206,9321,10712,10480,7620
228529,Tarleton State University,       On-campus other expenses,3240,3216,3147,3057,4200
228529,Tarleton State University,       Books and supplies,1050,1036,1020,966,1200
228547,Tarrant County College District,On-campus out-of-state,9874,9866,9840,9165,8462
228547,Tarrant County College District,       Out-of-state  tuition and fees,8235,8235,8235,7560,6885
228547,Tarrant County College District,       On-campus room and board,0,0,0,0,0
228547,Tarrant County College District,       On-campus other expenses,0,0,0,0,0
228547,Tarrant County College District,       Books and supplies,1639,1631,1605,1605,1577
228608,Temple College,On-campus out-of-state,7732,7732,7425,6921,7269
228608,Temple College,       Out-of-state  tuition and fees,6432,6432,6120,5616,5976
228608,Temple College,       On-campus room and board,0,0,0,0,0
228608,Temple College,       On-campus other expenses,0,0,0,0,0
228608,Temple College,       Books and supplies,1300,1300,1305,1305,1293
228644,The University of Texas Health Science Center at San Antonio,On-campus out-of-state,,,,,
228644,The University of Texas Health Science Center at San Antonio,       Out-of-state  tuition and fees,,,,,
228644,The University of Texas Health Science Center at San Antonio,       On-campus room and board,,,,,
228644,The University of Texas Health Science Center at San Antonio,       On-campus other expenses,,,,,
228644,The University of Texas Health Science Center at San Antonio,       Books and supplies,,,,,
228699,Texarkana College,On-campus out-of-state,6346,6612,7150,6554,6032
228699,Texarkana College,       Out-of-state  tuition and fees,5236,5236,4972,4756,4588
228699,Texarkana College,       On-campus room and board,0,0,0,0,0
228699,Texarkana College,       On-campus other expenses,0,0,0,0,0
228699,Texarkana College,       Books and supplies,1110,1376,2178,1798,1444
228705,Texas A & M University-Kingsville,On-campus out-of-state,39395,39337,39224,38262,36465
228705,Texas A & M University-Kingsville,       Out-of-state  tuition and fees,25746,25266,24687,23899,22102
228705,Texas A & M University-Kingsville,       On-campus room and board,9425,8787,8848,8760,8760
228705,Texas A & M University-Kingsville,       On-campus other expenses,2982,4040,4345,4259,4259
228705,Texas A & M University-Kingsville,       Books and supplies,1242,1244,1344,1344,1344
228723,Texas A & M University-College Station,On-campus out-of-state,58598,58024,56532,55131,53848
228723,Texas A & M University-College Station,       Out-of-state  tuition and fees,40134,39340,38602,37495,36606
228723,Texas A & M University-College Station,       On-campus room and board,11400,11400,10400,10436,10368
228723,Texas A & M University-College Station,       On-campus other expenses,6064,6062,6308,5978,5820
228723,Texas A & M University-College Station,       Books and supplies,1000,1222,1222,1222,1054
228769,The University of Texas at Arlington,On-campus out-of-state,45831,44876,44369,42697,39860
228769,The University of Texas at Arlington,       Out-of-state  tuition and fees,29299,28500,28129,26533,25152
228769,The University of Texas at Arlington,       On-campus room and board,10516,10370,10290,10302,8924
228769,The University of Texas at Arlington,       On-campus other expenses,4866,4800,4744,4656,4578
228769,The University of Texas at Arlington,       Books and supplies,1150,1206,1206,1206,1206
228778,The University of Texas at Austin,On-campus out-of-state,59032,57512,55230,53476,51786
228778,The University of Texas at Austin,       Out-of-state  tuition and fees,40996,40032,38326,37580,36744
228778,The University of Texas at Austin,       On-campus room and board,12768,12286,11812,10804,10070
228778,The University of Texas at Austin,       On-campus other expenses,4544,4480,4392,4392,4310
228778,The University of Texas at Austin,       Books and supplies,724,714,700,700,662
228787,The University of Texas at Dallas,On-campus out-of-state,56908,55722,54690,53128,45488
228787,The University of Texas at Dallas,       Out-of-state  tuition and fees,39776,38970,38168,36876,29656
228787,The University of Texas at Dallas,       On-campus room and board,12142,11762,11532,11532,11112
228787,The University of Texas at Dallas,       On-campus other expenses,3790,3790,3790,3520,3520
228787,The University of Texas at Dallas,       Books and supplies,1200,1200,1200,1200,1200
228796,The University of Texas at El Paso,On-campus out-of-state,39662,39026,39884,38274,36955
228796,The University of Texas at El Paso,       Out-of-state  tuition and fees,25152,24516,24524,22629,21596
228796,The University of Texas at El Paso,       On-campus room and board,9496,9496,9496,9781,9495
228796,The University of Texas at El Paso,       On-campus other expenses,3382,3382,4232,4232,4232
228796,The University of Texas at El Paso,       Books and supplies,1632,1632,1632,1632,1632
228802,The University of Texas at Tyler,On-campus out-of-state,39478,37346,36326,34720,33952
228802,The University of Texas at Tyler,       Out-of-state  tuition and fees,25142,23736,22752,21282,20872
228802,The University of Texas at Tyler,       On-campus room and board,9907,9618,9502,9502,9290
228802,The University of Texas at Tyler,       On-campus other expenses,2779,2700,2780,2644,2498
228802,The University of Texas at Tyler,       Books and supplies,1650,1292,1292,1292,1292
228875,Texas Christian University,On-campus out-of-state,70428,71828,68414,65684,62970
228875,Texas Christian University,       Out-of-state  tuition and fees,51660,51660,49250,46950,44760
228875,Texas Christian University,       On-campus room and board,14040,14040,13200,12804,12360
228875,Texas Christian University,       On-campus other expenses,3828,5228,5064,4980,4880
228875,Texas Christian University,       Books and supplies,900,900,900,950,970
228884,Texas College,On-campus out-of-state,22208,22200,21800,21008,25908
228884,Texas College,       Out-of-state  tuition and fees,10008,10000,10000,10008,10008
228884,Texas College,       On-campus room and board,8400,8400,8000,7200,8000
228884,Texas College,       On-campus other expenses,1500,1500,1500,1500,5500
228884,Texas College,       Books and supplies,2300,2300,2300,2300,2400
228981,Texas Lutheran University,On-campus out-of-state,47400,45970,44620,43110,43110
228981,Texas Lutheran University,       Out-of-state  tuition and fees,32970,31850,30950,29960,29960
228981,Texas Lutheran University,       On-campus room and board,11000,10690,10440,10150,10150
228981,Texas Lutheran University,       On-campus other expenses,2430,2430,2230,2000,2000
228981,Texas Lutheran University,       Books and supplies,1000,1000,1000,1000,1000
229018,The University of Texas Permian Basin,On-campus out-of-state,38298,35882,21982,21730,22234
229018,The University of Texas Permian Basin,       Out-of-state  tuition and fees,21460,21074,7506,7100,6622
229018,The University of Texas Permian Basin,       On-campus room and board,11414,10178,9846,10000,10982
229018,The University of Texas Permian Basin,       On-campus other expenses,3740,3630,3630,3630,3630
229018,The University of Texas Permian Basin,       Books and supplies,1684,1000,1000,1000,1000
229027,The University of Texas at San Antonio,On-campus out-of-state,35771,32884,32011,35204,34484
229027,The University of Texas at San Antonio,       Out-of-state  tuition and fees,21528,20572,20263,19538,19168
229027,The University of Texas at San Antonio,       On-campus room and board,10391,8676,8112,11578,11234
229027,The University of Texas at San Antonio,       On-campus other expenses,2852,2636,2636,2588,2582
229027,The University of Texas at San Antonio,       Books and supplies,1000,1000,1000,1500,1500
229063,Texas Southern University,On-campus out-of-state,37699,37314,38003,37793,37721
229063,Texas Southern University,       Out-of-state  tuition and fees,21413,21443,21833,21623,21623
229063,Texas Southern University,       On-campus room and board,9664,9280,9664,9664,9664
229063,Texas Southern University,       On-campus other expenses,4968,4945,4866,4866,4865
229063,Texas Southern University,       Books and supplies,1654,1646,1640,1640,1569
229115,Texas Tech University,On-campus out-of-state,40052,34902,34652,34432,33425
229115,Texas Tech University,       Out-of-state  tuition and fees,24122,19346,19260,19040,18652
229115,Texas Tech University,       On-campus room and board,10346,9956,9772,9772,9153
229115,Texas Tech University,       On-campus other expenses,4384,4400,4420,4420,4420
229115,Texas Tech University,       Books and supplies,1200,1200,1200,1200,1200
229160,Texas Wesleyan University,On-campus out-of-state,49840,52536,48842,46253,43164
229160,Texas Wesleyan University,       Out-of-state  tuition and fees,34412,33408,31816,30300,27800
229160,Texas Wesleyan University,       On-campus room and board,10728,10728,10727,9654,9480
229160,Texas Wesleyan University,       On-campus other expenses,3500,6000,4267,4267,4084
229160,Texas Wesleyan University,       Books and supplies,1200,2400,2032,2032,1800
229179,Texas Woman's University,On-campus out-of-state,32673,31902,31161,30232,29683
229179,Texas Woman's University,       Out-of-state  tuition and fees,18186,18071,18055,17756,17446
229179,Texas Woman's University,       On-campus room and board,10386,9730,9050,8420,8181
229179,Texas Woman's University,       On-campus other expenses,3051,3051,3006,3006,3006
229179,Texas Woman's University,       Books and supplies,1050,1050,1050,1050,1050
229267,Trinity University,On-campus out-of-state,63684,62596,60664,58840,56880
229267,Trinity University,       Out-of-state  tuition and fees,47392,46456,44680,42976,41344
229267,Trinity University,       On-campus room and board,13892,13740,13584,13464,13136
229267,Trinity University,       On-campus other expenses,1400,1400,1400,1400,1400
229267,Trinity University,       Books and supplies,1000,1000,1000,1000,1000
229355,Tyler Junior College,On-campus out-of-state,20690,20666,20582,19284,18986
229355,Tyler Junior College,       Out-of-state  tuition and fees,5482,5482,5482,5482,5244
229355,Tyler Junior College,       On-campus room and board,8640,8640,8640,8538,8538
229355,Tyler Junior College,       On-campus other expenses,5268,5244,5160,3464,3404
229355,Tyler Junior College,       Books and supplies,1300,1300,1300,1800,1800
229504,Vernon College,On-campus out-of-state,17083,16618,16311,15976,16702
229504,Vernon College,       Out-of-state  tuition and fees,6120,5960,5800,5720,6600
229504,Vernon College,       On-campus room and board,4513,4252,4173,4096,5037
229504,Vernon College,       On-campus other expenses,4850,4806,4738,4560,3465
229504,Vernon College,       Books and supplies,1600,1600,1600,1600,1600
229540,Victoria College,On-campus out-of-state,6472,6304,5992,7480,6250
229540,Victoria College,       Out-of-state  tuition and fees,4872,4704,4392,5880,4650
229540,Victoria College,       On-campus room and board,0,0,0,0,0
229540,Victoria College,       On-campus other expenses,0,0,0,0,0
229540,Victoria College,       Books and supplies,1600,1600,1600,1600,1600
229780,Wayland Baptist University,On-campus out-of-state,35670,35328,36256,33318,31062
229780,Wayland Baptist University,       Out-of-state  tuition and fees,22004,21304,22658,20070,18510
229780,Wayland Baptist University,       On-campus room and board,8416,8768,8342,7992,7296
229780,Wayland Baptist University,       On-campus other expenses,4250,4256,4256,4256,4256
229780,Wayland Baptist University,       Books and supplies,1000,1000,1000,1000,1000
229799,Weatherford College,On-campus out-of-state,19795,18945,20757,19297,17111
229799,Weatherford College,       Out-of-state  tuition and fees,7800,7050,6100,5610,5280
229799,Weatherford College,       On-campus room and board,7695,7695,9000,8030,7450
229799,Weatherford College,       On-campus other expenses,2500,2400,3857,3857,2581
229799,Weatherford College,       Books and supplies,1800,1800,1800,1800,1800
229814,West Texas A & M University,On-campus out-of-state,26212,23253,22891,22654,22467
229814,West Texas A & M University,       Out-of-state  tuition and fees,11208,9903,9541,9304,9117
229814,West Texas A & M University,       On-campus room and board,8950,7496,7496,7496,7496
229814,West Texas A & M University,       On-campus other expenses,4854,4854,4854,4854,4854
229814,West Texas A & M University,       Books and supplies,1200,1000,1000,1000,1000
229832,Western Texas College,On-campus out-of-state,15732,15539,15539,15287,15067
229832,Western Texas College,       Out-of-state  tuition and fees,5340,5160,5160,5160,5010
229832,Western Texas College,       On-campus room and board,5510,5510,5510,5294,5294
229832,Western Texas College,       On-campus other expenses,3322,3310,3310,3290,3247
229832,Western Texas College,       Books and supplies,1560,1559,1559,1543,1516
229841,Wharton County Junior College,On-campus out-of-state,14543,14152,14034,13959,13854
229841,Wharton County Junior College,       Out-of-state  tuition and fees,4872,4872,4824,4824,4814
229841,Wharton County Junior College,       On-campus room and board,5200,4830,4830,4830,4830
229841,Wharton County Junior College,       On-campus other expenses,3090,3075,3030,2980,2910
229841,Wharton County Junior College,       Books and supplies,1381,1375,1350,1325,1300
229887,Wiley College,On-campus out-of-state,20300,20300,23894,23906,20368
229887,Wiley College,       Out-of-state  tuition and fees,13500,13500,12522,12306,10822
229887,Wiley College,       On-campus room and board,5000,5000,7084,7338,6842
229887,Wiley College,       On-campus other expenses,1200,1200,2888,2862,1304
229887,Wiley College,       Books and supplies,600,600,1400,1400,1400
230038,Brigham Young University,On-campus out-of-state,20146,19594,19236,18776,18370
230038,Brigham Young University,       Out-of-state  tuition and fees,6120,5970,5790,5620,5460
230038,Brigham Young University,       On-campus room and board,8048,7808,7766,7628,7530
230038,Brigham Young University,       On-campus other expenses,5066,4920,4808,4680,4556
230038,Brigham Young University,       Books and supplies,912,896,872,848,824
230047,Brigham Young University-Hawaii,On-campus out-of-state,21867,20700,19964,19054,18348
230047,Brigham Young University-Hawaii,       Out-of-state  tuition and fees,6068,5890,5720,5560,5400
230047,Brigham Young University-Hawaii,       On-campus room and board,8034,7064,6896,6586,6310
230047,Brigham Young University-Hawaii,       On-campus other expenses,6455,6436,6048,5608,5338
230047,Brigham Young University-Hawaii,       Books and supplies,1310,1310,1300,1300,1300
230056,Broadview College,On-campus out-of-state,15435,17784,17028,15972,14922
230056,Broadview College,       Out-of-state  tuition and fees,15435,17712,16956,15900,14850
230056,Broadview College,       On-campus room and board,0,0,0,0,0
230056,Broadview College,       On-campus other expenses,0,0,0,0,0
230056,Broadview College,       Books and supplies,0,72,72,72,72
230171,Dixie State University,On-campus out-of-state,31768,30590,29750,28553,30204
230171,Dixie State University,       Out-of-state  tuition and fees,16986,16260,15792,15051,14548
230171,Dixie State University,       On-campus room and board,7200,6968,6974,6652,6328
230171,Dixie State University,       On-campus other expenses,6782,6562,6184,5900,8378
230171,Dixie State University,       Books and supplies,800,800,800,950,950
230205,Evans Hairstyling College-St George,On-campus out-of-state,,,,,
230205,Evans Hairstyling College-St George,       Out-of-state  tuition and fees,,,,,
230205,Evans Hairstyling College-St George,       On-campus room and board,,,,,
230205,Evans Hairstyling College-St George,       On-campus other expenses,,,,,
230205,Evans Hairstyling College-St George,       Books and supplies,,,,,
230366,Eagle Gate College-Murray,On-campus out-of-state,17112,14900,14880,15975,14297
230366,Eagle Gate College-Murray,       Out-of-state  tuition and fees,17112,14900,14880,15975,14297
230366,Eagle Gate College-Murray,       On-campus room and board,0,0,0,0,0
230366,Eagle Gate College-Murray,       On-campus other expenses,0,0,0,0,0
230366,Eagle Gate College-Murray,       Books and supplies,0,0,0,0,0
230418,Ensign College,On-campus out-of-state,3856,3750,3790,3790,3690
230418,Ensign College,       Out-of-state  tuition and fees,3656,3550,3440,3440,3340
230418,Ensign College,       On-campus room and board,0,0,0,0,0
